Grupo de descuento;Mes;Centro deportivo;Distrito;Grupo de actividad deportiva;Sexo;Nº Descuentos
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;28
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;8
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;391
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;857
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;13
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;SERVICIOS DE MEDICINA;HOMBRE;2
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;SERVICIOS DE MEDICINA;MUJER;4
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;35
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;6
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;47
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;8
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;3
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;HOMBRE;99
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;HOMBRE;1
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;HOMBRE;1351
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;HOMBRE;1
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;HOMBRE;1335
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;HOMBRE;69
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;MUJER;51
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;MUJER;775
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;MUJER;1157
EDAD MAYOR;1;Daoíz y Velarde;RETIRO                                            ;USO LIBRE;MUJER;87
EDAD MAYOR;1;Estanque del Retiro;RETIRO                                            ;USO LIBRE;HOMBRE;45
EDAD MAYOR;1;Estanque del Retiro;RETIRO                                            ;USO LIBRE;HOMBRE;4
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;HOMBRE;34
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;HOMBRE;2
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;HOMBRE;2
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;HOMBRE;3
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;HOMBRE;16
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;MUJER;12
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;MUJER;7
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ABONO DEPORTE MADRID;MUJER;7
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;22
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;5
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;41
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;41
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;5
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;130
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;5
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;10
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;50
EDAD MAYOR;1;La Chopera;RETIRO                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;190
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;2
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;5
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;49
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;11
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;12
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;197
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;5
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;7
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO LIBRE;HOMBRE;27
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO LIBRE;HOMBRE;667
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO LIBRE;MUJER;4
EDAD MAYOR;1;La Chopera;RETIRO                                            ;USO LIBRE;MUJER;293
EDAD MAYOR;1;Eva Duarte;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;4
EDAD MAYOR;1;Eva Duarte;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;9
EDAD MAYOR;1;Eva Duarte;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;1
EDAD MAYOR;1;Eva Duarte;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;MUJER;22
EDAD MAYOR;1;Eva Duarte;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;MUJER;2
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;2
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;2
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;52
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;3
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;10
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;13
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;22
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;3
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;1
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;20
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;14
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;7
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;26
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;6
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;1
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;13
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;8
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;12
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;47
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;19
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;24
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;22
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;9
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;23
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;49
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;MUJER;37
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;MUJER;6
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;USO LIBRE;HOMBRE;21
EDAD MAYOR;1;Fuente del Berro;SALAMANCA                                         ;USO LIBRE;MUJER;16
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;85
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;2
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;8
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;HOMBRE;26
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;3
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;6
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;46
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;3
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;15
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;13
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;15
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ABONO DEPORTE MADRID;MUJER;2
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;8
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;103
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;7
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;21
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;20
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;110
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;3
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;4
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;14
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;6
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;418
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;145
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;51
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;68
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;357
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;4
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;4
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;4
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;SERVICIOS DE MEDICINA;HOMBRE;5
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;SERVICIOS DE MEDICINA;MUJER;2
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;2
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;6
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;MUJER;1
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO LIBRE;HOMBRE;23
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO LIBRE;HOMBRE;754
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO LIBRE;HOMBRE;21
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO LIBRE;HOMBRE;1139
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO LIBRE;MUJER;17
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO LIBRE;MUJER;457
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO LIBRE;MUJER;30
EDAD MAYOR;1;Gimnasio Moscardó;SALAMANCA                                         ;USO LIBRE;MUJER;790
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;173
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;46
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1143
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;127
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;21
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;1
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;MUJER;8
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;USO DE ESPACIOS DEPORTIVOS;MUJER;2
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;USO LIBRE;HOMBRE;5
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;USO LIBRE;HOMBRE;670
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;USO LIBRE;MUJER;10
EDAD MAYOR;1;Torrespaña;SALAMANCA                                         ;USO LIBRE;MUJER;299
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;2
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;4
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;37
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;9
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;7
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD MAYOR;1;San Blas;SAN BLAS CANILLEJAS                                    ;ABONO DEPORTE MADRID;HOMBRE;1
